fileName,Category,Paths,Class
Revolting Rhymes,Teen-Young-Adult,dataset/Teen-Young-Adult/0000035.jpg,same
Catching Fire,Teen-Young-Adult,dataset/Teen-Young-Adult/0000036.jpg,same
Paper Towns,Teen-Young-Adult,dataset/Teen-Young-Adult/0000037.jpg,same
The Care and Keeping of You,Teen-Young-Adult,dataset/Teen-Young-Adult/0000038.jpg,same
The Giver,Teen-Young-Adult,dataset/Teen-Young-Adult/0000039.jpg,same
Mockingjay,Teen-Young-Adult,dataset/Teen-Young-Adult/0000040.jpg,same
Harry Potter and the Prisoner of Azkaban,Teen-Young-Adult,dataset/Teen-Young-Adult/0000041.jpg,same
Looking For Alaska,Teen-Young-Adult,dataset/Teen-Young-Adult/0000042.jpg,same
The BFG,Teen-Young-Adult,dataset/Teen-Young-Adult/0000043.jpg,same
Crown of Midnight,Teen-Young-Adult,dataset/Teen-Young-Adult/0000044.jpg,same
All the Bright Places,Teen-Young-Adult,dataset/Teen-Young-Adult/0000045.jpg,same
Eleanor & Park,Teen-Young-Adult,dataset/Teen-Young-Adult/0000046.jpg,same
Queen of Shadows,Teen-Young-Adult,dataset/Teen-Young-Adult/0000047.jpg,same
Six of Crows,Teen-Young-Adult,dataset/Teen-Young-Adult/0000048.jpg,same
Heir of Fire,Teen-Young-Adult,dataset/Teen-Young-Adult/0000049.jpg,same
"Always and Forever, Lara Jean",Teen-Young-Adult,dataset/Teen-Young-Adult/0000050.jpg,same
Auggie & Me: Three Wonder Stories,Teen-Young-Adult,dataset/Teen-Young-Adult/0000051.jpg,same
A Court of Thorns and Roses,Teen-Young-Adult,dataset/Teen-Young-Adult/0000052.jpg,same
The 52-Storey Treehouse,Teen-Young-Adult,dataset/Teen-Young-Adult/0000053.jpg,same
Percy Jackson & the Olympians,Teen-Young-Adult,dataset/Teen-Young-Adult/0000054.jpg,same
Eclipse,Teen-Young-Adult,dataset/Teen-Young-Adult/0000055.jpg,same
Diary of a Wimpy Kid: Rodrick Rules (Diary of a Wimpy Kid Book 2),Teen-Young-Adult,dataset/Teen-Young-Adult/0000056.jpg,same
Empire of Storms,Teen-Young-Adult,dataset/Teen-Young-Adult/0000057.jpg,same
What's Happening To Me?,Teen-Young-Adult,dataset/Teen-Young-Adult/0000058.jpg,same
The Boy in the Dress,Teen-Young-Adult,dataset/Teen-Young-Adult/0000059.jpg,same
Twilight,Teen-Young-Adult,dataset/Teen-Young-Adult/0000060.jpg,same
The Paper Bag Princess,Teen-Young-Adult,dataset/Teen-Young-Adult/0000061.jpg,same
The Hunger Games,Teen-Young-Adult,dataset/Teen-Young-Adult/0000062.jpg,same
The Magic Faraway Tree Collection,Teen-Young-Adult,dataset/Teen-Young-Adult/0000063.jpg,same
Red Queen,Teen-Young-Adult,dataset/Teen-Young-Adult/0000064.jpg,same
A Court of Wings and Ruin,Teen-Young-Adult,dataset/Teen-Young-Adult/0000065.jpg,same
Where Did I Come From?,Teen-Young-Adult,dataset/Teen-Young-Adult/0000066.jpg,same
Harry Potter and the Order of the Phoenix,Teen-Young-Adult,dataset/Teen-Young-Adult/0000067.jpg,same
Harry Potter and the Goblet of Fire,Teen-Young-Adult,dataset/Teen-Young-Adult/0000068.jpg,same
The Raven Boys,Teen-Young-Adult,dataset/Teen-Young-Adult/0000069.jpg,same
New Moon,Teen-Young-Adult,dataset/Teen-Young-Adult/0000070.jpg,same
Dungeon Master's Guide (Dungeons & Dragons Core Rulebooks),Teen-Young-Adult,dataset/Teen-Young-Adult/0000071.jpg,same
We Were Liars,Teen-Young-Adult,dataset/Teen-Young-Adult/0000072.jpg,same
Harry Potter and the Half-Blood Prince,Teen-Young-Adult,dataset/Teen-Young-Adult/0000073.jpg,same
A Court of Mist and Fury,Teen-Young-Adult,dataset/Teen-Young-Adult/0000074.jpg,same
Once,Teen-Young-Adult,dataset/Teen-Young-Adult/0000075.jpg,same
Harry Potter and the Deathly Hallows,Teen-Young-Adult,dataset/Teen-Young-Adult/0000076.jpg,same
The Assassin's Blade,Teen-Young-Adult,dataset/Teen-Young-Adult/0000077.jpg,same
Now,Teen-Young-Adult,dataset/Teen-Young-Adult/0000078.jpg,same
One Of Us Is Lying,Teen-Young-Adult,dataset/Teen-Young-Adult/0000079.jpg,same
Monster Manual: A Dungeons & Dragons Core Rulebook,Teen-Young-Adult,dataset/Teen-Young-Adult/0000080.jpg,same
Thirteen Reasons Why,Teen-Young-Adult,dataset/Teen-Young-Adult/0000081.jpg,same
The Old Man and the Sea,Teen-Young-Adult,dataset/Teen-Young-Adult/0000082.jpg,same
Charlie and the Chocolate Factory,Teen-Young-Adult,dataset/Teen-Young-Adult/0000083.jpg,same
The Famous Five Collection 1,Teen-Young-Adult,dataset/Teen-Young-Adult/0000084.jpg,same
The Sleeper and the Spindle,Teen-Young-Adult,dataset/Teen-Young-Adult/0000085.jpg,same
What's Happening To Me?,Teen-Young-Adult,dataset/Teen-Young-Adult/0000086.jpg,same
After,Teen-Young-Adult,dataset/Teen-Young-Adult/0000087.jpg,same
Hollow City,Teen-Young-Adult,dataset/Teen-Young-Adult/0000088.jpg,same
Sophie's World,Teen-Young-Adult,dataset/Teen-Young-Adult/0000089.jpg,same
The Butterfly Lion,Teen-Young-Adult,dataset/Teen-Young-Adult/0000090.jpg,same
Matilda,Teen-Young-Adult,dataset/Teen-Young-Adult/0000091.jpg,same
"Tomorrow #1: Tomorrow, When the War Began",Teen-Young-Adult,dataset/Teen-Young-Adult/0000092.jpg,same
What to Do When Your Temper Flares,Teen-Young-Adult,dataset/Teen-Young-Adult/0000093.jpg,same
The Infernal Devices 1: Clockwork Angel,Teen-Young-Adult,dataset/Teen-Young-Adult/0000094.jpg,same
The Fault in Our Stars,Teen-Young-Adult,dataset/Teen-Young-Adult/0000095.jpg,same
Cinder (The Lunar Chronicles Book 1),Teen-Young-Adult,dataset/Teen-Young-Adult/0000096.jpg,same
Percy Jackson and the Lightning Thief (Book 1),Teen-Young-Adult,dataset/Teen-Young-Adult/0000097.jpg,same
Library Of Souls,Teen-Young-Adult,dataset/Teen-Young-Adult/0000098.jpg,same
James and the Giant Peach,Teen-Young-Adult,dataset/Teen-Young-Adult/0000099.jpg,same
A Monster Calls,Teen-Young-Adult,dataset/Teen-Young-Adult/0000100.jpg,same
Demon Dentist,Teen-Young-Adult,dataset/Teen-Young-Adult/0000101.jpg,same
Harry Potter Box Set: The Complete Collection Children's Hardback,Teen-Young-Adult,dataset/Teen-Young-Adult/0000102.jpg,same
Dog Days (Diary of a Wimpy Kid book 4),Teen-Young-Adult,dataset/Teen-Young-Adult/0000103.jpg,same
Maps,Teen-Young-Adult,dataset/Teen-Young-Adult/0000104.jpg,same
The Witches,Teen-Young-Adult,dataset/Teen-Young-Adult/0000105.jpg,same
Unofficial Harry Potter Cookbook,Teen-Young-Adult,dataset/Teen-Young-Adult/0000106.jpg,same
Holes,Teen-Young-Adult,dataset/Teen-Young-Adult/0000107.jpg,same
Wrinkle in Time,Teen-Young-Adult,dataset/Teen-Young-Adult/0000108.jpg,same
Awful Auntie,Teen-Young-Adult,dataset/Teen-Young-Adult/0000109.jpg,same
The Kill Order,Teen-Young-Adult,dataset/Teen-Young-Adult/0000110.jpg,same
The Boy in the Striped Pyjamas,Teen-Young-Adult,dataset/Teen-Young-Adult/0000111.jpg,same
It's Kind of a Funny Story,Teen-Young-Adult,dataset/Teen-Young-Adult/0000112.jpg,same
How to Train Your Dragon,Teen-Young-Adult,dataset/Teen-Young-Adult/0000113.jpg,same
Then,Teen-Young-Adult,dataset/Teen-Young-Adult/0000114.jpg,same
The World's Worst Children,Teen-Young-Adult,dataset/Teen-Young-Adult/0000115.jpg,same
The Graveyard Book,Teen-Young-Adult,dataset/Teen-Young-Adult/0000116.jpg,same
Howl's Moving Castle,Teen-Young-Adult,dataset/Teen-Young-Adult/0000117.jpg,same
The Roald Dahl Audio Collection,Teen-Young-Adult,dataset/Teen-Young-Adult/0000118.jpg,same
Gravity Falls: Journal 3,Teen-Young-Adult,dataset/Teen-Young-Adult/0000119.jpg,same
The Care and Keeping of You 2,Teen-Young-Adult,dataset/Teen-Young-Adult/0000120.jpg,same
The Dream Thieves,Teen-Young-Adult,dataset/Teen-Young-Adult/0000121.jpg,same
The Fault in Our Stars,Teen-Young-Adult,dataset/Teen-Young-Adult/0000122.jpg,same
The Mortal Instruments 5: City of Lost Souls,Teen-Young-Adult,dataset/Teen-Young-Adult/0000123.jpg,same
The Red Beast,Teen-Young-Adult,dataset/Teen-Young-Adult/0000124.jpg,same
Just Between Us Mother & Daughter,Teen-Young-Adult,dataset/Teen-Young-Adult/0000125.jpg,same
The Raven King,Teen-Young-Adult,dataset/Teen-Young-Adult/0000126.jpg,same
National Geographic Kids Readers: Planets,Teen-Young-Adult,dataset/Teen-Young-Adult/0000127.jpg,same
The Adventures of Captain Underpants,Teen-Young-Adult,dataset/Teen-Young-Adult/0000128.jpg,same
Anna and the French Kiss,Teen-Young-Adult,dataset/Teen-Young-Adult/0000129.jpg,same
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",Teen-Young-Adult,dataset/Teen-Young-Adult/0000130.jpg,same
His Dark Materials,Teen-Young-Adult,dataset/Teen-Young-Adult/0000131.jpg,same
Eleanor & Park,Teen-Young-Adult,dataset/Teen-Young-Adult/0000132.jpg,same
The Last Straw (Diary of a Wimpy Kid book 3),Teen-Young-Adult,dataset/Teen-Young-Adult/0000133.jpg,same
The Way I Feel,Teen-Young-Adult,dataset/Teen-Young-Adult/0000134.jpg,same
Isla and the Happily Ever After,Teen-Young-Adult,dataset/Teen-Young-Adult/0000135.jpg,same
The Mortal Instruments 3: City of Glass,Teen-Young-Adult,dataset/Teen-Young-Adult/0000136.jpg,same
An Abundance Of Katherines,Teen-Young-Adult,dataset/Teen-Young-Adult/0000137.jpg,same
Little Kids First Big Book of Dinosaurs,Teen-Young-Adult,dataset/Teen-Young-Adult/0000138.jpg,same
Anne of Green Gables,Teen-Young-Adult,dataset/Teen-Young-Adult/0000139.jpg,same
Out of My Mind,Teen-Young-Adult,dataset/Teen-Young-Adult/0000140.jpg,same
Ratburger,Teen-Young-Adult,dataset/Teen-Young-Adult/0000141.jpg,same
The Brilliant World of Tom Gates,Teen-Young-Adult,dataset/Teen-Young-Adult/0000142.jpg,same
The Mortal Instruments 4: City of Fallen Angels,Teen-Young-Adult,dataset/Teen-Young-Adult/0000143.jpg,same
The Twits,Teen-Young-Adult,dataset/Teen-Young-Adult/0000144.jpg,same
Shatter Me,Teen-Young-Adult,dataset/Teen-Young-Adult/0000145.jpg,same
Simon vs. the Homo Sapiens Agenda,Teen-Young-Adult,dataset/Teen-Young-Adult/0000146.jpg,same
George's Marvellous Medicine,Teen-Young-Adult,dataset/Teen-Young-Adult/0000147.jpg,same
Holding Up the Universe,Teen-Young-Adult,dataset/Teen-Young-Adult/0000148.jpg,same
Frozen,Teen-Young-Adult,dataset/Teen-Young-Adult/0000149.jpg,same
"Blue Lily, Lily Blue",Teen-Young-Adult,dataset/Teen-Young-Adult/0000150.jpg,same
How to Draw Pokemon,Teen-Young-Adult,dataset/Teen-Young-Adult/0000151.jpg,same
I'll Give You the Sun,Teen-Young-Adult,dataset/Teen-Young-Adult/0000152.jpg,same
I Am The Messenger,Teen-Young-Adult,dataset/Teen-Young-Adult/0000153.jpg,same
The Enormous Crocodile,Teen-Young-Adult,dataset/Teen-Young-Adult/0000154.jpg,same
Roald Dahl: Whizzpopping Joke Book,Teen-Young-Adult,dataset/Teen-Young-Adult/0000155.jpg,same
Women In Science,Teen-Young-Adult,dataset/Teen-Young-Adult/0000156.jpg,same
Diary of a Wimpy Kid Box of Books,Teen-Young-Adult,dataset/Teen-Young-Adult/0000157.jpg,same
Percy Jackson and the Titan's Curse (Book 3),Teen-Young-Adult,dataset/Teen-Young-Adult/0000158.jpg,same
The Borrowers,Teen-Young-Adult,dataset/Teen-Young-Adult/0000159.jpg,same
The Book Thief,Teen-Young-Adult,dataset/Teen-Young-Adult/0000160.jpg,same
Charlie and the Chocolate Factory,Teen-Young-Adult,dataset/Teen-Young-Adult/0000161.jpg,same
The Mortal Instruments 2: City of Ashes,Teen-Young-Adult,dataset/Teen-Young-Adult/0000162.jpg,same
Grandpa's Great Escape,Teen-Young-Adult,dataset/Teen-Young-Adult/0000163.jpg,same
Fantastic Mr. Fox,Teen-Young-Adult,dataset/Teen-Young-Adult/0000164.jpg,same
Oxford School Shakespeare: Macbeth,Teen-Young-Adult,dataset/Teen-Young-Adult/0000165.jpg,same
Percy Jackson: The Demigod Files,Teen-Young-Adult,dataset/Teen-Young-Adult/0000166.jpg,same
Insurgent,Teen-Young-Adult,dataset/Teen-Young-Adult/0000167.jpg,same
Death of a Salesman,Teen-Young-Adult,dataset/Teen-Young-Adult/0000168.jpg,same
Percy Jackson and the Battle of the Labyrinth (Book 4),Teen-Young-Adult,dataset/Teen-Young-Adult/0000169.jpg,same
Soon,Teen-Young-Adult,dataset/Teen-Young-Adult/0000170.jpg,same
The Maze Runner,Teen-Young-Adult,dataset/Teen-Young-Adult/0000171.jpg,same
The Outsiders,Teen-Young-Adult,dataset/Teen-Young-Adult/0000172.jpg,same
Percy Jackson and the Last Olympian (Book 5),Teen-Young-Adult,dataset/Teen-Young-Adult/0000173.jpg,same
Do Androids Dream Of Electric Sheep?,Teen-Young-Adult,dataset/Teen-Young-Adult/0000174.jpg,same
Glass Sword,Teen-Young-Adult,dataset/Teen-Young-Adult/0000175.jpg,same
The Boy in the Striped Pyjamas,Teen-Young-Adult,dataset/Teen-Young-Adult/0000176.jpg,same
Inside Out & Back Again,Teen-Young-Adult,dataset/Teen-Young-Adult/0000177.jpg,same
Yoga Pretzels,Teen-Young-Adult,dataset/Teen-Young-Adult/0000178.jpg,same
Special Edition Harry Potter Paperback Box Set,Teen-Young-Adult,dataset/Teen-Young-Adult/0000179.jpg,same
The Pillars of the Earth,Teen-Young-Adult,dataset/Teen-Young-Adult/0000180.jpg,same
Jolly Phonics Workbooks: Books 1-7,Teen-Young-Adult,dataset/Teen-Young-Adult/0000181.jpg,same
Fish In A Tree,Teen-Young-Adult,dataset/Teen-Young-Adult/0000182.jpg,same
The Shadowhunter's Codex,Teen-Young-Adult,dataset/Teen-Young-Adult/0000183.jpg,same
The Mortal Instruments 1: City of Bones,Teen-Young-Adult,dataset/Teen-Young-Adult/0000184.jpg,same
The Magic Finger,Teen-Young-Adult,dataset/Teen-Young-Adult/0000185.jpg,same
Anne of Green Gables Complete 8 Book Box Set,Teen-Young-Adult,dataset/Teen-Young-Adult/0000186.jpg,same
Percy Jackson and the Sea of Monsters (Book 2),Teen-Young-Adult,dataset/Teen-Young-Adult/0000187.jpg,same
The Midnight Gang,Teen-Young-Adult,dataset/Teen-Young-Adult/0000188.jpg,same
The Death Cure,Teen-Young-Adult,dataset/Teen-Young-Adult/0000189.jpg,same
A Smart Girl's Guide: Friendship Troubles,Teen-Young-Adult,dataset/Teen-Young-Adult/0000190.jpg,same
The Infernal Devices 3: Clockwork Princess,Teen-Young-Adult,dataset/Teen-Young-Adult/0000191.jpg,same
Cress (The Lunar Chronicles Book 3),Teen-Young-Adult,dataset/Teen-Young-Adult/0000192.jpg,same
The Son of Neptune (Heroes of Olympus Book 2),Teen-Young-Adult,dataset/Teen-Young-Adult/0000193.jpg,same
The Diary of a Young Girl,Teen-Young-Adult,dataset/Teen-Young-Adult/0000194.jpg,same
War Horse,Teen-Young-Adult,dataset/Teen-Young-Adult/0000195.jpg,same
The Scorch Trials,Teen-Young-Adult,dataset/Teen-Young-Adult/0000196.jpg,same
The Lion the Witch and the Wardrobe,Teen-Young-Adult,dataset/Teen-Young-Adult/0000197.jpg,same
The Lunar Chronicles: Scarlet,Teen-Young-Adult,dataset/Teen-Young-Adult/0000198.jpg,same
A Really Short History of Nearly Everything,Teen-Young-Adult,dataset/Teen-Young-Adult/0000199.jpg,same
If I Stay,Teen-Young-Adult,dataset/Teen-Young-Adult/0000200.jpg,same
The Infernal Devices 2: Clockwork Prince,Teen-Young-Adult,dataset/Teen-Young-Adult/0000201.jpg,same
The Mark of Athena (Heroes of Olympus Book 3),Teen-Young-Adult,dataset/Teen-Young-Adult/0000202.jpg,same
Pretty Little Liars,Teen-Young-Adult,dataset/Teen-Young-Adult/0000203.jpg,same
History Is All You Left Me,Teen-Young-Adult,dataset/Teen-Young-Adult/0000204.jpg,same
Lord of the Flies,Teen-Young-Adult,dataset/Teen-Young-Adult/0000205.jpg,same
Winter (The Lunar Chronicles Book 4),Teen-Young-Adult,dataset/Teen-Young-Adult/0000206.jpg,same
